"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"California","Plumas","06","063","2022-01-10",98,"Moderate","PM2.5","06-063-1010",2
"California","Plumas","06","063","2022-01-11",114,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",1
"California","Plumas","06","063","2022-01-12",97,"Moderate","PM2.5","06-063-1010",1
"California","Plumas","06","063","2022-01-13",125,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",2
"California","Plumas","06","063","2022-01-14",76,"Moderate","PM2.5","06-063-1010",2
"California","Plumas","06","063","2022-01-15",80,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-16",79,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-17",134,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-18",152,"Unhealthy","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-19",114,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-20",109,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-21",83,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-22",42,"Good","PM2.5","06-063-1007",3
"California","Plumas","06","063","2022-01-23",75,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-24",99,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-25",76,"Moderate","PM2.5","06-063-1006",3
"California","Plumas","06","063","2022-01-26",80,"Moderate","PM2.5","06-063-1006",3
"California","Plumas","06","063","2022-01-27",79,"Moderate","PM2.5","06-063-1006",3
"California","Plumas","06","063","2022-01-28",72,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-29",103,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-30",134,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-01-31",127,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-01",87,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-02",80,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-03",81,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-04",80,"Moderate","PM2.5","06-063-1006",3
"California","Plumas","06","063","2022-02-05",96,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-06",68,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-07",110,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-08",92,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-09",68,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-10",88,"Moderate","PM2.5","06-063-1010",2
"California","Plumas","06","063","2022-02-11",110,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",2
"California","Plumas","06","063","2022-02-12",84,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-13",96,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-14",71,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-15",43,"Good","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-16",68,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-17",67,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-18",81,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-19",82,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-20",102,"Unhealthy for Sensitive Groups","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-21",38,"Good","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-22",63,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-23",62,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-24",87,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-25",81,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-26",72,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-27",92,"Moderate","PM2.5","06-063-1010",3
"California","Plumas","06","063","2022-02-28",78,"Moderate","PM2.5","06-063-1010",3
"California","Riverside","06","065","2022-01-01",44,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-02",40,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-03",38,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-04",41,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-05",39,"Good","PM2.5","06-065-0500",4
"California","Riverside","06","065","2022-01-06",51,"Moderate","PM2.5","06-065-0500",4
"California","Riverside","06","065","2022-01-07",57,"Moderate","PM2.5","06-065-0500",4
"California","Riverside","06","065","2022-01-08",61,"Moderate","PM2.5","06-065-0500",4
"California","Riverside","06","065","2022-01-09",43,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-10",41,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-11",44,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-12",43,"Good","PM10","06-065-1999",4
"California","Riverside","06","065","2022-01-13",44,"Good","PM10","06-065-0500",4
"California","Riverside","06","065","2022-01-14",41,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-15",42,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-16",42,"Good","Ozone","06-065-1016",3
"California","Riverside","06","065","2022-01-17",40,"Good","Ozone","06-065-0500",4
"California","Riverside","06","065","2022-01-18",52,"Moderate","PM2.5","06-065-1016",4
"California","Riverside","06","065","2022-01-19",63,"Moderate","PM2.5","06-065-1016",4
"California","Riverside","06","065","2022-01-20",41,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-21",73,"Moderate","PM10","06-065-0500",4
"California","Riverside","06","065","2022-01-22",38,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-23",39,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-24",42,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-25",43,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-26",41,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-27",43,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-28",46,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-29",43,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-30",43,"Good","Ozone","06-065-1016",4
"California","Riverside","06","065","2022-01-31",47,"Good","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-01",54,"Moderate","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-02",300,"Very Unhealthy","PM10","06-065-0500",3
"California","Riverside","06","065","2022-02-03",41,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-04",38,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-05",40,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-06",42,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-07",57,"Moderate","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-08",40,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-09",42,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-10",42,"Good","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-11",38,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-12",40,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-13",41,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-14",44,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-15",418,"Hazardous","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-16",44,"Good","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-17",46,"Good","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-18",38,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-19",38,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-20",46,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-21",97,"Moderate","PM10","06-065-0500",3
"California","Riverside","06","065","2022-02-22",107,"Unhealthy for Sensitive Groups","PM10","06-065-1999",3
"California","Riverside","06","065","2022-02-23",39,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-24",38,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-02-25",40,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-26",41,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-27",43,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-02-28",43,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-01",42,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-02",36,"Good","Ozone","06-065-0500",2
"California","Riverside","06","065","2022-03-03",71,"Moderate","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-04",45,"Good","PM10","06-065-1999",3
"California","Riverside","06","065","2022-03-05",76,"Moderate","PM10","06-065-1999",3
"California","Riverside","06","065","2022-03-06",42,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-07",43,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-08",44,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-09",54,"Moderate","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-10",186,"Unhealthy","PM10","06-065-0500",3
"California","Riverside","06","065","2022-03-11",46,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-12",44,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-13",64,"Moderate","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-14",46,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-15",64,"Moderate","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-16",44,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-17",47,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-18",51,"Moderate","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-19",77,"Moderate","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-20",74,"Moderate","PM10","06-065-0500",3
"California","Riverside","06","065","2022-03-21",44,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-22",43,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-23",48,"Good","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-03-24",61,"Moderate","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-25",51,"Moderate","PM10","06-065-1999",3
"California","Riverside","06","065","2022-03-26",67,"Moderate","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-27",47,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-28",106,"Unhealthy for Sensitive Groups","PM10","06-065-1999",3
"California","Riverside","06","065","2022-03-29",45,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-30",44,"Good","Ozone","06-065-0500",3
"California","Riverside","06","065","2022-03-31",61,"Moderate","Ozone","06-065-0010",3
"California","Riverside","06","065","2022-04-01",48,"Good","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-02",55,"Moderate","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-03",57,"Moderate","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-04",56,"Moderate","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-05",54,"Moderate","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-06",49,"Good","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-07",44,"Good","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-08",33,"Good","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-09",60,"Moderate","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-10",157,"Unhealthy","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-11",644,"Hazardous","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-12",54,"Moderate","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-13",45,"Good","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-14",52,"Moderate","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-15",51,"Moderate","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-16",110,"Unhealthy for Sensitive Groups","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-17",36,"Good","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-18",45,"Good","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-19",138,"Unhealthy for Sensitive Groups","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-20",129,"Unhealthy for Sensitive Groups","PM10","06-065-0500",2
"California","Riverside","06","065","2022-04-21",77,"Moderate","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-22",139,"Unhealthy for Sensitive Groups","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-23",22,"Good","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-24",20,"Good","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-25",43,"Good","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-26",49,"Good","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-27",61,"Moderate","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-28",202,"Very Unhealthy","PM10","06-065-1999",2
"California","Riverside","06","065","2022-04-29",58,"Moderate","PM2.5","06-065-0500",2
"California","Riverside","06","065","2022-04-30",55,"Moderate","PM10","06-065-1999",2
"California","Riverside","06","065","2022-05-01",61,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-02",44,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-03",52,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-04",35,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-05",51,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-06",58,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-07",83,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-08",364,"Hazardous","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-09",78,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-10",63,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-11",44,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-12",31,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-13",52,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-14",37,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-15",42,"Good","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-16",80,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-17",63,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-18",52,"Moderate","PM10","06-065-1999",1
"California","Riverside","06","065","2022-05-19",51,"Moderate","PM10","06-065-1999",1
